id	jp_id_ref	category	source_file	offset	record_index	chunk_id	issues	auto_changes	strategy	prefix_len	prefix_hex	prefix_text	expected_tokens	tokens_before	tokens_after	encoded_len_after	payload_capacity_after	capacity_delta_after	missing_chars	adjusted_jp_text	zh_text_before	zh_text_after
zh_txt_07793633_000062_0002	txt_07793633_000062_0002	message	msg/fld/evt/074.m	0x62	2	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		24	38	14		「おじいさま　ぶじだったんですか！？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}爷爷，您平安无事吗！？	「爷爷，您平安无事吗！？
zh_txt_07793633_00009E_0003	txt_07793633_00009E_0003	message	msg/fld/evt/074.m	0x9E	3	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	44 00 02 00 02 02 00 00 44 00	D{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4400 CTRL_8100 CTRL_0001	CTRL_0001	40	60	20		「ああ　ガケの　とちゅうの{CTRL_0001}えだに　ひっかかって　いたのを」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_8100}啊啊，在悬崖中途的{CTRL_0001}树枝上挂住了……”	「啊啊，在悬崖中途的{CTRL_0001}树枝上挂住了……”
zh_txt_07793633_000120_0005	txt_07793633_000120_0005	message	msg/fld/evt/074.m	0x120	5	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		27	44	17		「よかった・・・　わたしは　てっきり・・・」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}太好了…… 我还以为……”	「太好了…… 我还以为……”
zh_txt_07793633_000164_0006	txt_07793633_000164_0006	message	msg/fld/evt/074.m	0x164	6	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	44 00 02 00 02 02 00 00 44 00	D{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4400 CTRL_8100 CTRL_0001	CTRL_0001	42	78	36		「ナズナ　よく　やってくれたのう{CTRL_0001}おまえの　おかげで　せかいが　すくわれたぞ」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_8100}纳兹娜，你做得好啊{CTRL_0001}多亏了你，世界得救了	「纳兹娜，你做得好啊{CTRL_0001}多亏了你，世界得救了
zh_txt_07793633_0001C8_0007	txt_07793633_0001C8_0007	message	msg/fld/evt/074.m	0x1C8	7	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote	10	43 00 02 00 02 02 00 00 43 00	C{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001 CTRL_0103 CTRL_0000	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	CTRL_0001 CTRL_0103 CTRL_0000	40	82	42		「いいえ　すくって　くれたのは{CTRL_0001}ナルトさんや　木ノ葉の里の　ひとたちです{CTRL_0103}{CTRL_0000}」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}{CTRL_0103}{CTRL_0002}不，救了我的{CTRL_0001}是鸣人和木叶村的人们{CTRL_0103}{CTRL_0000}	「不，救了我的{CTRL_0001}是鸣人和木叶村的人们{CTRL_0103}{CTRL_0000}
zh_txt_07793633_000232_0008	txt_07793633_000232_0008	message	msg/fld/evt/074.m	0x232	8	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	44 00 00 00 02 02 00 00 44 00	D{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4400 CTRL_8100		18	24	6		「そうだったのか・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_8100}原来是这样……”	「原来是这样……”
zh_txt_07793633_000260_0009	txt_07793633_000260_0009	message	msg/fld/evt/074.m	0x260	9	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	4	44 00 02 00	D{CTRL_0200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_8100 CTRL_0001	CTRL_0001	36	58	22		「ナルトくん　それに　みなさん{CTRL_0001}ほんとうに　ありがとう！」	{CTRL_0200}{CTRL_8100}鸣人君，还有大家，{CTRL_0001}真是谢谢你们！	「鸣人君，还有大家，{CTRL_0001}真是谢谢你们！
zh_txt_07793633_0002AA_0010	txt_07793633_0002AA_0010	message	msg/fld/evt/074.m	0x2AA	10	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 02 00 02 02 00 00 43 00	C{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		18	40	22		「ナルトさん　ありがとうございました！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}鸣人，非常感谢！	「鸣人，非常感谢！
zh_txt_07793633_000464_0015	txt_07793633_000464_0015	message	msg/fld/evt/074.m	0x464	15	chunk_0229	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 02 00 02 02 00 00 43 00	C{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		8	10	2		「はい！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}好的！	「好的！
zh_txt_9c8c7bba_0000D2_0003	txt_9c8c7bba_0000D2_0003	message	msg/fld/evt/078.m	0xD2	3	chunk_0232	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	18	35 00 00 00 02 02 00 00 35 00 01 03 7F 00 00 00 00 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_0100 CTRL_7F03 CTRL_0000 CTRL_0000 CTRL_8100		10	14	4		「ワンワン！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_8100}汪汪！」	「汪汪！」
zh_txt_9c8c7bba_000182_0006	txt_9c8c7bba_000182_0006	message	msg/fld/evt/078.m	0x182	6	chunk_0232	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	35 00 00 00 02 02 00 00 35 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_8100		8	10	2		「ワン！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_8100}汪！」	「汪！」
zh_txt_f73e61fc_000010_0000	txt_f73e61fc_000010_0000	message	msg/fld/evt/079.m	0x10	0	chunk_0233	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	18	35 00 00 00 02 02 00 00 35 00 01 03 7F 00 00 00 00 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_0100 CTRL_7F03 CTRL_0000 CTRL_0000 CTRL_8100		20	30	10		「ワンワン！！　ワンワン！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_8100}汪汪！！汪汪！！」	「汪汪！！汪汪！！」
zh_txt_687febad_000018_0000	txt_687febad_000018_0000	message	msg/fld/evt/081.m	0x18	0	chunk_0235	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	35 00 00 00 02 02 00 00 35 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_8100		12	14	2		「ワウーン！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_8100}汪——！」	「汪——！」
zh_txt_687febad_0000C4_0003	txt_687febad_0000C4_0003	message	msg/fld/evt/081.m	0xC4	3	chunk_0235	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	35 00 00 00 02 02 00 00 35 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_8100		12	16	4		「ワンワン！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_8100}汪汪！！」	「汪汪！！」
zh_txt_687febad_00015E_0006	txt_687febad_00015E_0006	message	msg/fld/evt/081.m	0x15E	6	chunk_0235	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	18	35 00 00 00 02 02 00 00 35 00 01 03 7F 00 00 00 00 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_0100 CTRL_7F03 CTRL_0000 CTRL_0000 CTRL_8100		12	16	4		「ワンワン！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_8100}汪汪！！」	「汪汪！！」
zh_txt_40b0b55d_000010_0000	txt_40b0b55d_000010_0000	message	msg/fld/evt/089.m	0x10	0	chunk_0243	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	30	66	36		「それでは　破邪の谷（はじゃのたに）に{CTRL_0001}ごあんない　します・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}那么，我带您前往破邪谷{CTRL_0001}…』	「那么，我带您前往破邪谷{CTRL_0001}…』
zh_txt_82b31339_000010_0000	txt_82b31339_000010_0000	message	msg/fld/evt/094.m	0x10	0	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	40 00 01 00 02 02 00 00 40 00	@{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	40	74	34		「ばかな・・・　この　わたしが{CTRL_0001}こんな　ガキに　まけるはずがない・・・！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}不可能……我{CTRL_0001}怎么会输给这种小鬼……！	「不可能……我{CTRL_0001}怎么会输给这种小鬼……！
zh_txt_82b31339_0000E0_0003	txt_82b31339_0000E0_0003	message	msg/fld/evt/094.m	0xE0	3	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	30	78	48		「ナルトさん！　はやく　霊獣（れいじゅう）を{CTRL_0001}封印（ふういん）してください！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}鸣人！请快把灵兽{CTRL_0001}封印吧！」	「鸣人！请快把灵兽{CTRL_0001}封印吧！」
zh_txt_82b31339_0001AA_0006	txt_82b31339_0001AA_0006	message	msg/fld/evt/094.m	0x1AA	6	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	54	96	42		「みんなが　それぞれ　かがみを　もって{CTRL_0001}霊獣の　まえにたち　霊獣に　かがみを　むけてください！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}大家各自拿好镜子，{CTRL_0001}站到灵兽面前，将镜子对准灵兽！」	「大家各自拿好镜子，{CTRL_0001}站到灵兽面前，将镜子对准灵兽！」
zh_txt_82b31339_000254_0008	txt_82b31339_000254_0008	message	msg/fld/evt/094.m	0x254	8	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	30	56	26		「いっせいに　かがみを{CTRL_0001}霊獣の　ほうへ　むけるんです！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}一起把镜子{CTRL_0001}对准灵兽那边！」	「一起把镜子{CTRL_0001}对准灵兽那边！」
zh_txt_82b31339_0004F2_0019	txt_82b31339_0004F2_0019	message	msg/fld/evt/094.m	0x4F2	19	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 04 00 02 02 00 00 43 00	C{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		12	18	6		「わかりません！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「不知道！」	「不知道！」
zh_txt_82b31339_0005C0_0022	txt_82b31339_0005C0_0022	message	msg/fld/evt/094.m	0x5C0	22	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 04 00 02 02 00 00 40 00	@{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100		14	30	16		「封印など　させは　しない！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「休想封印！」	「休想封印！」
zh_txt_82b31339_0005F6_0023	txt_82b31339_0005F6_0023	message	msg/fld/evt/094.m	0x5F6	23	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 04 00 02 02 00 00 40 00	@{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	38	54	16		「ハハハハ！　チカラだ！{CTRL_0001}チカラが　あふれてくる！！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「哈哈哈哈！力量！{CTRL_0001}力量涌上来了！！」	「哈哈哈哈！力量！{CTRL_0001}力量涌上来了！！」
zh_txt_82b31339_00077A_0028	txt_82b31339_00077A_0028	message	msg/fld/evt/094.m	0x77A	28	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	48	80	32		「だめです！　あのひとの　術が　じゃまして{CTRL_0001}かがみの　チカラが　とどきません！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「不行！那个人的术在干扰，{CTRL_0001}镜子的力量传不到！」	「不行！那个人的术在干扰，{CTRL_0001}镜子的力量传不到！」
zh_txt_82b31339_0008AC_0032	txt_82b31339_0008AC_0032	message	msg/fld/evt/094.m	0x8AC	32	chunk_0248	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 04 00 02 02 00 00 40 00	@{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	36	70	34		「チカラだ！　わたしは　この　チカラで{CTRL_0001}すべてを　けしさってやる！！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「力量！我要用这力量{CTRL_0001}抹消一切！！」	「力量！我要用这力量{CTRL_0001}抹消一切！！」
zh_txt_993a42ee_000010_0000	txt_993a42ee_000010_0000	message	msg/fld/evt/095.m	0x10	0	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 01 00 02 02 00 00 40 00	@{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	40	74	34		「ばかな・・・　この　わたしが{CTRL_0001}こんな　ガキに　まけるはずがない・・・！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「愚蠢……我竟然{CTRL_0001}会输给这种小鬼……！」	「愚蠢……我竟然{CTRL_0001}会输给这种小鬼……！」
zh_txt_993a42ee_0000E0_0003	txt_993a42ee_0000E0_0003	message	msg/fld/evt/095.m	0xE0	3	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	30	78	48		「ナルトさん！　はやく　霊獣（れいじゅう）を{CTRL_0001}封印（ふういん）してください！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「鸣人！快把灵兽{CTRL_0001}封印起来！」	「鸣人！快把灵兽{CTRL_0001}封印起来！」
zh_txt_993a42ee_0001AA_0006	txt_993a42ee_0001AA_0006	message	msg/fld/evt/095.m	0x1AA	6	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	36	68	32		「みんなが　それぞれ　かがみを　もって{CTRL_0001}霊獣を　かこんでください！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「请大家各自拿着镜子，{CTRL_0001}围住灵兽！」	「请大家各自拿着镜子，{CTRL_0001}围住灵兽！」
zh_txt_993a42ee_000232_0008	txt_993a42ee_000232_0008	message	msg/fld/evt/095.m	0x232	8	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	30	56	26		「いっせいに　かがみを{CTRL_0001}霊獣の　ほうへ　むけるんです！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「大家同时把镜子{CTRL_0001}对准灵兽！」	「大家同时把镜子{CTRL_0001}对准灵兽！」
zh_txt_993a42ee_0004D0_0019	txt_993a42ee_0004D0_0019	message	msg/fld/evt/095.m	0x4D0	19	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 04 00 02 02 00 00 43 00	C{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		12	18	6		「わかりません！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「不知道！」	「不知道！」
zh_txt_993a42ee_00059E_0022	txt_993a42ee_00059E_0022	message	msg/fld/evt/095.m	0x59E	22	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 04 00 02 02 00 00 40 00	@{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100		20	30	10		「封印など　させは　しない！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「绝不会让你封印！」	「绝不会让你封印！」
zh_txt_993a42ee_0005D4_0023	txt_993a42ee_0005D4_0023	message	msg/fld/evt/095.m	0x5D4	23	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 04 00 02 02 00 00 40 00	@{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	38	54	16		「ハハハハ！　チカラだ！{CTRL_0001}チカラが　あふれてくる！！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「哈哈哈哈！力量！{CTRL_0001}力量涌出来了！！」	「哈哈哈哈！力量！{CTRL_0001}力量涌出来了！！」
zh_txt_993a42ee_000758_0028	txt_993a42ee_000758_0028	message	msg/fld/evt/095.m	0x758	28	chunk_0249	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	54	80	26		「だめです！　あのひとの　術が　じゃまして{CTRL_0001}かがみの　チカラが　とどきません！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}不行！那个人的术在干扰，{CTRL_0001}镜子的力量无法传递过去！”	「不行！那个人的术在干扰，{CTRL_0001}镜子的力量无法传递过去！”
